techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LVEtransmission754_to_LVEtransmission47_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission47,LVEtransmission754,
LVEtransmission47_to_LVEtransmission216_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission216,LVEtransmission47,
LVEtransmission216_to_LVEtransmission1179_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1179,LVEtransmission216,
LVEtransmission1179_to_LVEtransmission1217_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1217,LVEtransmission1179,
LVEtransmission1217_to_LVEtransmission571_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission571,LVEtransmission1217,
LVEtransmission571_to_LVEtransmission594_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission594,LVEtransmission571,
LVEtransmission594_to_LVEtransmission1289_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1289,LVEtransmission594,
LVEtransmission1289_to_LVEtransmission985_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission985,LVEtransmission1289,
LVEtransmission985_to_LVEtransmission98_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission98,LVEtransmission985,
LVEtransmission98_to_LVEtransmission1196_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1196,LVEtransmission98,
LVEtransmission1196_to_LVEtransmission428_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission428,LVEtransmission1196,
LVEtransmission428_to_LVEtransmission596_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission596,LVEtransmission428,
LVEtransmission596_to_LVEtransmission780_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission780,LVEtransmission596,
LVEtransmission780_to_LVEtransmission304_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission304,LVEtransmission780,
LVEtransmission304_to_LVEtransmission1306_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1306,LVEtransmission304,
LVEtransmission1306_to_LVEtransmission499_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission499,LVEtransmission1306,
LVEtransmission1155_to_LVEtransmission510_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission510,LVEtransmission1155,
