techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LVEtransmission391_to_LVEtransmission895_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission895,LVEtransmission391,
LVEtransmission895_to_LVEtransmission19_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission19,LVEtransmission895,
LVEtransmission169_to_LVEtransmission449_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission449,LVEtransmission169,
LVEtransmission449_to_LVEtransmission67_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission67,LVEtransmission449,
LVEtransmission67_to_LVEtransmission140_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission140,LVEtransmission67,
LVEtransmission140_to_LVEtransmission926_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission926,LVEtransmission140,
LVEtransmission926_to_LVEtransmission447_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission447,LVEtransmission926,
LVEtransmission447_to_LVEtransmission209_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission209,LVEtransmission447,
LVEtransmission209_to_LVEtransmission840_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission840,LVEtransmission209,
LVEtransmission840_to_LVEtransmission517_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission517,LVEtransmission840,
LVEtransmission517_to_LVEtransmission138_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission138,LVEtransmission517,
LVEtransmission138_to_LVEtransmission700_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission700,LVEtransmission138,
LVEtransmission700_to_LVEtransmission764_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission764,LVEtransmission700,
LVEtransmission764_to_LVEtransmission781_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission781,LVEtransmission764,
LVEtransmission781_to_LVEtransmission618_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission618,LVEtransmission781,
LVEtransmission618_to_LVEtransmission213_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission213,LVEtransmission618,
LVEtransmission213_to_LVEtransmission695_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission695,LVEtransmission213,
LVEtransmission695_to_LVEtransmission472_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission472,LVEtransmission695,
LVEtransmission472_to_LVEtransmission100_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission100,LVEtransmission472,
LVEtransmission100_to_LVEtransmission615_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission615,LVEtransmission100,
