techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LQHtransmission394_to_LQHtransmission1555_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1555,LQHtransmission394,
LQHtransmission1555_to_LQHtransmission635_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission635,LQHtransmission1555,
LQHtransmission635_to_LQHtransmission1282_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1282,LQHtransmission635,
LQHtransmission1282_to_LQHtransmission1430_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1430,LQHtransmission1282,
LQHtransmission1430_to_LQHtransmission750_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission750,LQHtransmission1430,
LQHtransmission750_to_LQHtransmission944_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission944,LQHtransmission750,
LQHtransmission944_to_LQHtransmission513_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission513,LQHtransmission944,
LQHtransmission513_to_LQHtransmission221_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission221,LQHtransmission513,
LQHtransmission221_to_LQHtransmission1983_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1983,LQHtransmission221,
LQHtransmission1983_to_LQHtransmission1405_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1405,LQHtransmission1983,
LQHtransmission1091_to_LQHtransmission362_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission362,LQHtransmission1091,
LQHtransmission1463_to_LQHtransmission1276_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1276,LQHtransmission1463,
LQHtransmission1276_to_LQHtransmission1519_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1519,LQHtransmission1276,
LQHtransmission1519_to_LQHtransmission434_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission434,LQHtransmission1519,
LQHtransmission434_to_LQHtransmission906_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission906,LQHtransmission434,
LQHtransmission1841_to_LQHtransmission1329_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1329,LQHtransmission1841,
