geometry,lat,lon,id
POINT (4.3612146 51.9916344),51.9916344,4.3612146,transmission262
POINT (4.3612937 51.994431),51.994431,4.3612937,transmission263
POINT (4.3579858 51.9937703),51.9937703,4.3579858,transmission264
POINT (4.3591256 51.9915504),51.9915504,4.3591256,transmission265
POINT (4.3578842 51.9927422),51.9927422,4.3578842,transmission266
POINT (4.3566062 51.9931323),51.9931323,4.3566062,transmission267
POINT (4.360782 51.9921745),51.9921745,4.360782,transmission268
POINT (4.3582299 51.9931524),51.9931524,4.3582299,transmission269
POINT (4.3603151 51.9914385),51.9914385,4.3603151,transmission270
POINT (4.3592292 51.9960829),51.9960829,4.3592292,transmission271
POINT (4.3580463 51.9940948),51.9940948,4.3580463,transmission272
POINT (4.3612017 51.9938046),51.9938046,4.3612017,transmission273
POINT (4.3621543 51.9928485),51.9928485,4.3621543,transmission274
POINT (4.3628263 51.9916878),51.9916878,4.3628263,transmission275
POINT (4.3608625 51.994236),51.994236,4.3608625,transmission276
POINT (4.3568641 51.9928029),51.9928029,4.3568641,transmission277
POINT (4.3604614 51.9946259),51.9946259,4.3604614,transmission278
POINT (4.3624736 51.9936625),51.9936625,4.3624736,transmission279
POINT (4.3588346 51.993295),51.993295,4.3588346,transmission280
POINT (4.3600099 51.9948177),51.9948177,4.3600099,transmission281
POINT (4.3593756 51.992259),51.992259,4.3593756,transmission282
POINT (4.3592688 51.9907939),51.9907939,4.3592688,transmission283
POINT (4.3570965 51.9960995),51.9960995,4.3570965,transmission284
POINT (4.3579993 51.9918137),51.9918137,4.3579993,transmission285
POINT (4.358973 51.9935646),51.9935646,4.358973,transmission286
POINT (4.3602099 51.9937998),51.9937998,4.3602099,transmission287
POINT (4.3576341 51.9912071),51.9912071,4.3576341,transmission288
POINT (4.3576247 51.9965703),51.9965703,4.3576247,transmission289
POINT (4.3603497 51.9928987),51.9928987,4.3603497,transmission290
POINT (4.3615021 51.992083),51.992083,4.3615021,transmission291
POINT (4.3564894 51.994978),51.994978,4.3564894,transmission292
POINT (4.3569696 51.9928659),51.9928659,4.3569696,transmission293
POINT (4.3615622 51.9914823),51.9914823,4.3615622,transmission294
POINT (4.3571424 51.9954033),51.9954033,4.3571424,transmission295
POINT (4.3615527 51.9911537),51.9911537,4.3615527,transmission296
POINT (4.3564725 51.9948616),51.9948616,4.3564725,transmission297
POINT (4.3567338 51.9949188),51.9949188,4.3567338,transmission298
POINT (4.3580761 51.993),51.993,4.3580761,transmission299
POINT (4.3567386 51.9925664),51.9925664,4.3567386,transmission300
POINT (4.360185 51.9938397),51.9938397,4.360185,transmission301
POINT (4.3594153 51.9909134),51.9909134,4.3594153,transmission302
POINT (4.3625912 51.991375),51.991375,4.3625912,transmission303
POINT (4.3606336 51.9928315),51.9928315,4.3606336,transmission304
POINT (4.358424 51.9930887),51.9930887,4.358424,transmission305
POINT (4.3624001 51.9938011),51.9938011,4.3624001,transmission306
POINT (4.3556411 51.9951913),51.9951913,4.3556411,transmission307
POINT (4.3575463 51.9931825),51.9931825,4.3575463,transmission308
POINT (4.3569939 51.9925755),51.9925755,4.3569939,transmission309
POINT (4.3564787 51.9927711),51.9927711,4.3564787,transmission310
POINT (4.359665 51.9948378),51.9948378,4.359665,transmission311
POINT (4.3579085 51.9954109),51.9954109,4.3579085,transmission312
POINT (4.3557789 51.9947815),51.9947815,4.3557789,transmission313
POINT (4.3603921 51.9967957),51.9967957,4.3603921,transmission314
POINT (4.3575745 51.9961929),51.9961929,4.3575745,transmission315
POINT (4.3563334 51.9937765),51.9937765,4.3563334,transmission316
POINT (4.3589153 51.9911301),51.9911301,4.3589153,transmission317
POINT (4.3601265 51.9957606),51.9957606,4.3601265,transmission318
POINT (4.3625674 51.9930331),51.9930331,4.3625674,transmission319
POINT (4.3630412 51.9915104),51.9915104,4.3630412,transmission320
POINT (4.3594371 51.9922752),51.9922752,4.3594371,transmission321
POINT (4.3565876 51.9934561),51.9934561,4.3565876,transmission322
POINT (4.3595044 51.9929396),51.9929396,4.3595044,transmission323
POINT (4.360672 51.9955754),51.9955754,4.360672,transmission324
POINT (4.3581734 51.9928535),51.9928535,4.3581734,transmission325
POINT (4.3571648 51.9961128),51.9961128,4.3571648,transmission326
POINT (4.3588383 51.9947033),51.9947033,4.3588383,transmission327
POINT (4.3601734 51.991642),51.991642,4.3601734,transmission328
POINT (4.3587823 51.9920464),51.9920464,4.3587823,transmission329
POINT (4.3569697 51.995268),51.995268,4.3569697,transmission330
POINT (4.3553934 51.995816),51.995816,4.3553934,transmission331
POINT (4.362489 51.9924042),51.9924042,4.362489,transmission332
POINT (4.3631816 51.9913203),51.9913203,4.3631816,transmission333
POINT (4.3581786 51.9960785),51.9960785,4.3581786,transmission334
POINT (4.3557256 51.9950231),51.9950231,4.3557256,transmission335
POINT (4.3579402 51.9929674),51.9929674,4.3579402,transmission336
POINT (4.3561286 51.9941385),51.9941385,4.3561286,transmission337
POINT (4.3609252 51.9951091),51.9951091,4.3609252,transmission338
POINT (4.3562272 51.9937077),51.9937077,4.3562272,transmission339
POINT (4.3570752 51.9948235),51.9948235,4.3570752,transmission340
POINT (4.3613487 51.9917755),51.9917755,4.3613487,transmission341
POINT (4.3623155 51.9925538),51.9925538,4.3623155,transmission342
POINT (4.3618215 51.9936504),51.9936504,4.3618215,transmission343
POINT (4.3558812 51.9945908),51.9945908,4.3558812,transmission344
POINT (4.3565445 51.9931602),51.9931602,4.3565445,transmission345
POINT (4.3588657 51.9961739),51.9961739,4.3588657,transmission346
POINT (4.3587353 51.9942604),51.9942604,4.3587353,transmission347
POINT (4.3576754 51.9932124),51.9932124,4.3576754,transmission348
POINT (4.3601351 51.9939194),51.9939194,4.3601351,transmission349
POINT (4.3598032 51.9925652),51.9925652,4.3598032,transmission350
POINT (4.3600757 51.9962521),51.9962521,4.3600757,transmission351
POINT (4.3612893 51.9928584),51.9928584,4.3612893,transmission352
POINT (4.3603312 51.9941444),51.9941444,4.3603312,transmission353
POINT (4.357232 51.9922764),51.9922764,4.357232,transmission354
POINT (4.3614595 51.9937315),51.9937315,4.3614595,transmission355
POINT (4.3584048 51.9939134),51.9939134,4.3584048,transmission356
POINT (4.3614821 51.9912598),51.9912598,4.3614821,transmission357
POINT (4.3568248 51.9950447),51.9950447,4.3568248,transmission358
POINT (4.3558474 51.9943112),51.9943112,4.3558474,transmission359
POINT (4.3574946 51.9917267),51.9917267,4.3574946,transmission360
POINT (4.3617291 51.9912071),51.9912071,4.3617291,transmission361
POINT (4.3561921 51.99484),51.99484,4.3561921,transmission362
POINT (4.3607036 51.9914239),51.9914239,4.3607036,transmission363
POINT (4.3559673 51.9957867),51.9957867,4.3559673,transmission364
POINT (4.3578435 51.9912449),51.9912449,4.3578435,transmission365
POINT (4.362747 51.9914835),51.9914835,4.362747,transmission366
POINT (4.3605326 51.993031),51.993031,4.3605326,transmission367
POINT (4.358949 51.9936022),51.9936022,4.358949,transmission368
POINT (4.3588414 51.9955864),51.9955864,4.3588414,transmission369
POINT (4.3613152 51.9929291),51.9929291,4.3613152,transmission370
POINT (4.3587238 51.9940637),51.9940637,4.3587238,transmission371
POINT (4.3583564 51.9949615),51.9949615,4.3583564,transmission372
POINT (4.3564091 51.9932861),51.9932861,4.3564091,transmission373
POINT (4.3581355 51.9961517),51.9961517,4.3581355,transmission374
POINT (4.358037 51.9907875),51.9907875,4.358037,transmission375
POINT (4.3558782 51.9948685),51.9948685,4.3558782,transmission376
POINT (4.360656 51.9942131),51.9942131,4.360656,transmission377
POINT (4.3592419 51.9909477),51.9909477,4.3592419,transmission378
POINT (4.3590525 51.9919957),51.9919957,4.3590525,transmission379
POINT (4.3587735 51.9963512),51.9963512,4.3587735,transmission380
POINT (4.3579732 51.9926049),51.9926049,4.3579732,transmission381
POINT (4.3628259 51.9915619),51.9915619,4.3628259,transmission382
POINT (4.3571878 51.992355),51.992355,4.3571878,transmission383
POINT (4.3624396 51.9923439),51.9923439,4.3624396,transmission384
POINT (4.358114 51.9961884),51.9961884,4.358114,transmission385
POINT (4.3582215 51.991824),51.991824,4.3582215,transmission386
POINT (4.3609638 51.9916214),51.9916214,4.3609638,transmission387
POINT (4.3558235 51.9936142),51.9936142,4.3558235,transmission388
POINT (4.3633401 51.9911321),51.9911321,4.3633401,transmission389
POINT (4.3610788 51.9940042),51.9940042,4.3610788,transmission390
POINT (4.362879 51.9917319),51.9917319,4.362879,transmission391
POINT (4.3615785 51.9913635),51.9913635,4.3615785,transmission392
POINT (4.3585052 51.9955165),51.9955165,4.3585052,transmission393
POINT (4.358652 51.9904857),51.9904857,4.358652,transmission394
POINT (4.3618319 51.9934377),51.9934377,4.3618319,transmission395
POINT (4.359288 51.9906549),51.9906549,4.359288,transmission396
POINT (4.3566885 51.9937992),51.9937992,4.3566885,transmission397
POINT (4.3568095 51.9943766),51.9943766,4.3568095,transmission398
POINT (4.3593965 51.9908278),51.9908278,4.3593965,transmission399
POINT (4.3569826 51.9956911),51.9956911,4.3569826,transmission400
POINT (4.3576568 51.991169),51.991169,4.3576568,transmission401
POINT (4.3585188 51.9901104),51.9901104,4.3585188,transmission402
POINT (4.3598332 51.9921303),51.9921303,4.3598332,transmission403
POINT (4.3611827 51.9911346),51.9911346,4.3611827,transmission404
POINT (4.3607229 51.9935265),51.9935265,4.3607229,transmission405
POINT (4.3596302 51.9938843),51.9938843,4.3596302,transmission406
POINT (4.3576961 51.9926974),51.9926974,4.3576961,transmission407
POINT (4.3594723 51.9948997),51.9948997,4.3594723,transmission408
POINT (4.3571653 51.9935508),51.9935508,4.3571653,transmission409
POINT (4.3610744 51.9963362),51.9963362,4.3610744,transmission410
POINT (4.3598016 51.9946709),51.9946709,4.3598016,transmission411
POINT (4.3624363 51.9929008),51.9929008,4.3624363,transmission412
POINT (4.3620292 51.9912205),51.9912205,4.3620292,transmission413
POINT (4.3555971 51.9947834),51.9947834,4.3555971,transmission414
POINT (4.3568411 51.9960423),51.9960423,4.3568411,transmission415
POINT (4.3602691 51.9947228),51.9947228,4.3602691,transmission416
POINT (4.3574553 51.9929664),51.9929664,4.3574553,transmission417
POINT (4.357493 51.9954505),51.9954505,4.357493,transmission418
POINT (4.3570142 51.9937897),51.9937897,4.3570142,transmission419
POINT (4.3583721 51.9903234),51.9903234,4.3583721,transmission420
POINT (4.3607197 51.9946747),51.9946747,4.3607197,transmission421
POINT (4.3569304 51.992686),51.992686,4.3569304,transmission422
POINT (4.3565991 51.9938164),51.9938164,4.3565991,transmission423
POINT (4.3593036 51.9937744),51.9937744,4.3593036,transmission424
POINT (4.3585021 51.9953857),51.9953857,4.3585021,transmission425
POINT (4.359139 51.9932976),51.9932976,4.359139,transmission426
POINT (4.357233 51.9961262),51.9961262,4.357233,transmission427
POINT (4.3607828 51.9966077),51.9966077,4.3607828,transmission428
POINT (4.3602961 51.9932327),51.9932327,4.3602961,transmission429
POINT (4.3581008 51.9931214),51.9931214,4.3581008,transmission430
POINT (4.3578467 51.990741),51.990741,4.3578467,transmission431
POINT (4.3577625 51.9940071),51.9940071,4.3577625,transmission432
POINT (4.3594255 51.9935837),51.9935837,4.3594255,transmission433
POINT (4.3619804 51.9933523),51.9933523,4.3619804,transmission434
POINT (4.3624918 51.9935188),51.9935188,4.3624918,transmission435
POINT (4.3573964 51.992837),51.992837,4.3573964,transmission436
POINT (4.362202 51.9910876),51.9910876,4.362202,transmission437
POINT (4.3589816 51.9913486),51.9913486,4.3589816,transmission438
POINT (4.3567577 51.9950314),51.9950314,4.3567577,transmission439
POINT (4.3584081 51.9950625),51.9950625,4.3584081,transmission440
POINT (4.3592244 51.990638),51.990638,4.3592244,transmission441
POINT (4.3583015 51.9941559),51.9941559,4.3583015,transmission442
POINT (4.3598899 51.9920489),51.9920489,4.3598899,transmission443
POINT (4.3612509 51.9937248),51.9937248,4.3612509,transmission444
POINT (4.3622525 51.9919102),51.9919102,4.3622525,transmission445
POINT (4.3561873 51.9936981),51.9936981,4.3561873,transmission446
POINT (4.3556197 51.9952341),51.9952341,4.3556197,transmission447
POINT (4.3578691 51.9932572),51.9932572,4.3578691,transmission448
POINT (4.3609659 51.9930132),51.9930132,4.3609659,transmission449
POINT (4.3566753 51.9931455),51.9931455,4.3566753,transmission450
POINT (4.3577309 51.9964113),51.9964113,4.3577309,transmission451
POINT (4.3560959 51.9955723),51.9955723,4.3560959,transmission452
POINT (4.3568058 51.9925804),51.9925804,4.3568058,transmission453
POINT (4.3622694 51.992638),51.992638,4.3622694,transmission454
POINT (4.3591511 51.995706),51.995706,4.3591511,transmission455
POINT (4.3577841 51.9925601),51.9925601,4.3577841,transmission456
POINT (4.3608843 51.9910615),51.9910615,4.3608843,transmission457
POINT (4.3561578 51.9936905),51.9936905,4.3561578,transmission458
POINT (4.359077 51.9934044),51.9934044,4.359077,transmission459
POINT (4.3614554 51.9912973),51.9912973,4.3614554,transmission460
POINT (4.3605985 51.9936188),51.9936188,4.3605985,transmission461
POINT (4.3577023 51.9910927),51.9910927,4.3577023,transmission462
POINT (4.3577672 51.9962358),51.9962358,4.3577672,transmission463
POINT (4.3605385 51.9928954),51.9928954,4.3605385,transmission464
POINT (4.3610161 51.9913686),51.9913686,4.3610161,transmission465
POINT (4.3633118 51.9912148),51.9912148,4.3633118,transmission466
POINT (4.3625407 51.9921761),51.9921761,4.3625407,transmission467
POINT (4.3610051 51.9941239),51.9941239,4.3610051,transmission468
POINT (4.3565062 51.9968164),51.9968164,4.3565062,transmission469
POINT (4.3576003 51.9928859),51.9928859,4.3576003,transmission470
POINT (4.3607384 51.9934959),51.9934959,4.3607384,transmission471
POINT (4.3621782 51.9929807),51.9929807,4.3621782,transmission472
POINT (4.3582836 51.9913857),51.9913857,4.3582836,transmission473
POINT (4.3573481 51.9919746),51.9919746,4.3573481,transmission474
POINT (4.3590972 51.9906042),51.9906042,4.3590972,transmission475
POINT (4.3578558 51.9910278),51.9910278,4.3578558,transmission476
POINT (4.3600074 51.9962374),51.9962374,4.3600074,transmission477
POINT (4.3609426 51.9963098),51.9963098,4.3609426,transmission478
POINT (4.3570333 51.99263),51.99263,4.3570333,transmission479
POINT (4.3578571 51.9908307),51.9908307,4.3578571,transmission480
POINT (4.3607787 51.9910747),51.9910747,4.3607787,transmission481
POINT (4.3552108 51.9956703),51.9956703,4.3552108,transmission482
POINT (4.361378 51.9928373),51.9928373,4.361378,transmission483
POINT (4.3621128 51.9931035),51.9931035,4.3621128,transmission484
POINT (4.3572839 51.9928869),51.9928869,4.3572839,transmission485
POINT (4.3589911 51.9959488),51.9959488,4.3589911,transmission486
POINT (4.3601939 51.9939339),51.9939339,4.3601939,transmission487
POINT (4.3582706 51.9966965),51.9966965,4.3582706,transmission488
POINT (4.361256 51.9923474),51.9923474,4.361256,transmission489
POINT (4.3592184 51.9941826),51.9941826,4.3592184,transmission490
POINT (4.3598223 51.9946327),51.9946327,4.3598223,transmission491
POINT (4.3578894 51.9956577),51.9956577,4.3578894,transmission492
POINT (4.360313 51.9963896),51.9963896,4.360313,transmission493
POINT (4.3610969 51.9928112),51.9928112,4.3610969,transmission494
POINT (4.3600103 51.9959641),51.9959641,4.3600103,transmission495
POINT (4.3577251 51.9951316),51.9951316,4.3577251,transmission496
POINT (4.3580096 51.9927721),51.9927721,4.3580096,transmission497
POINT (4.3564506 51.993206),51.993206,4.3564506,transmission498
POINT (4.3561058 51.9941788),51.9941788,4.3561058,transmission499
POINT (4.3607639 51.9955803),51.9955803,4.3607639,transmission500
POINT (4.3606259 51.9956601),51.9956601,4.3606259,transmission501
POINT (4.3605549 51.9959547),51.9959547,4.3605549,transmission502
POINT (4.3580305 51.9905461),51.9905461,4.3580305,transmission503
POINT (4.3591707 51.9968717),51.9968717,4.3591707,transmission504
POINT (4.3573616 51.9956877),51.9956877,4.3573616,transmission505
POINT (4.3567406 51.9945025),51.9945025,4.3567406,transmission506
POINT (4.3590422 51.9963253),51.9963253,4.3590422,transmission507
POINT (4.3598926 51.992382),51.992382,4.3598926,transmission508
POINT (4.3617167 51.9936481),51.9936481,4.3617167,transmission509
POINT (4.3557465 51.9949818),51.9949818,4.3557465,transmission510
POINT (4.3615622 51.992794),51.992794,4.3615622,transmission511
POINT (4.3582956 51.9903717),51.9903717,4.3582956,transmission512
POINT (4.3581298 51.9962753),51.9962753,4.3581298,transmission513
POINT (4.3601203 51.9950177),51.9950177,4.3601203,transmission514
POINT (4.3582945 51.9931679),51.9931679,4.3582945,transmission515
POINT (4.3606582 51.9936333),51.9936333,4.3606582,transmission516
POINT (4.358707 51.9955584),51.9955584,4.358707,transmission517
POINT (4.3608826 51.9928949),51.9928949,4.3608826,transmission518
POINT (4.355252 51.9957523),51.9957523,4.355252,transmission519
POINT (4.3593235 51.991436),51.991436,4.3593235,transmission520
POINT (4.3584719 51.9907417),51.9907417,4.3584719,transmission521
POINT (4.3573725 51.9919334),51.9919334,4.3573725,transmission522
POINT (4.3586163 51.9942314),51.9942314,4.3586163,transmission523
POINT (4.3611785 51.9946429),51.9946429,4.3611785,transmission524
POINT (4.3573401 51.9924436),51.9924436,4.3573401,transmission525
POINT (4.3601184 51.9953804),51.9953804,4.3601184,transmission526
POINT (4.36109 51.9909793),51.9909793,4.36109,transmission527
POINT (4.360909 51.9916069),51.9916069,4.360909,transmission528
POINT (4.3585438 51.9913511),51.9913511,4.3585438,transmission529
POINT (4.3585725 51.9955304),51.9955304,4.3585725,transmission530
POINT (4.3629052 51.9916905),51.9916905,4.3629052,transmission531
POINT (4.36175 51.9917751),51.9917751,4.36175,transmission532
POINT (4.3611094 51.9947701),51.9947701,4.3611094,transmission533
POINT (4.3562651 51.9938972),51.9938972,4.3562651,transmission534
POINT (4.3566335 51.9933717),51.9933717,4.3566335,transmission535
POINT (4.3569825 51.9934177),51.9934177,4.3569825,transmission536
POINT (4.3614491 51.9941429),51.9941429,4.3614491,transmission537
