techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LQHtransmission46_to_LQHtransmission623_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission623,LQHtransmission46,
LQHtransmission623_to_LQHtransmission552_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission552,LQHtransmission623,
LQHtransmission552_to_LQHtransmission205_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission205,LQHtransmission552,
LQHtransmission205_to_LQHtransmission101_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission101,LQHtransmission205,
LQHtransmission101_to_LQHtransmission612_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission612,LQHtransmission101,
LQHtransmission612_to_LQHtransmission15_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission15,LQHtransmission612,
LQHtransmission15_to_LQHtransmission693_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission693,LQHtransmission15,
LQHtransmission693_to_LQHtransmission630_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission630,LQHtransmission693,
LQHtransmission630_to_LQHtransmission63_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission63,LQHtransmission630,
LQHtransmission63_to_LQHtransmission342_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission342,LQHtransmission63,
LQHtransmission342_to_LQHtransmission822_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission822,LQHtransmission342,
LQHtransmission822_to_LQHtransmission781_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission781,LQHtransmission822,
LQHtransmission781_to_LQHtransmission73_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission73,LQHtransmission781,
LQHtransmission73_to_LQHtransmission317_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission317,LQHtransmission73,
LQHtransmission317_to_LQHtransmission200_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission200,LQHtransmission317,
LQHtransmission200_to_LQHtransmission83_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission83,LQHtransmission200,
LQHtransmission180_to_LQHtransmission352_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission352,LQHtransmission180,
LQHtransmission166_to_LQHtransmission119_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission119,LQHtransmission166,
LQHtransmission119_to_LQHtransmission803_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission803,LQHtransmission119,
LQHtransmission803_to_LQHtransmission255_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission255,LQHtransmission803,
LQHtransmission288_to_LQHtransmission661_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission661,LQHtransmission288,
LQHtransmission661_to_LQHtransmission570_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission570,LQHtransmission661,
LQHtransmission410_to_LQHtransmission484_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission484,LQHtransmission410,
LQHtransmission484_to_LQHtransmission110_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission110,LQHtransmission484,
LQHtransmission110_to_LQHtransmission133_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission133,LQHtransmission110,
LQHtransmission133_to_LQHtransmission326_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission326,LQHtransmission133,
LQHtransmission326_to_LQHtransmission253_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission253,LQHtransmission326,
LQHtransmission253_to_LQHtransmission159_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission159,LQHtransmission253,
LQHtransmission159_to_LQHtransmission265_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission265,LQHtransmission159,
LQHtransmission265_to_LQHtransmission706_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission706,LQHtransmission265,
LQHtransmission706_to_LQHtransmission182_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission182,LQHtransmission706,
LQHtransmission182_to_LQHtransmission780_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission780,LQHtransmission182,
LQHtransmission780_to_LQHtransmission250_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission250,LQHtransmission780,
