techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from
LQHtransmission450_to_LQHtransmission1042_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1042,LQHtransmission450
LQHtransmission1042_to_LQHtransmission144_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission144,LQHtransmission1042
LQHtransmission144_to_LQHtransmission751_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission751,LQHtransmission144
LQHtransmission751_to_LQHtransmission437_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission437,LQHtransmission751
LQHtransmission437_to_LQHtransmission1020_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1020,LQHtransmission437
LQHtransmission1020_to_LQHtransmission632_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission632,LQHtransmission1020
LQHtransmission632_to_LQHtransmission674_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission674,LQHtransmission632
LQHtransmission674_to_LQHtransmission4_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission4,LQHtransmission674
LQHtransmission4_to_LQHtransmission1012_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1012,LQHtransmission4
LQHtransmission1012_to_LQHtransmission771_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission771,LQHtransmission1012
LQHtransmission771_to_LQHtransmission375_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission375,LQHtransmission771
LQHtransmission375_to_LQHtransmission320_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission320,LQHtransmission375
LQHtransmission320_to_LQHtransmission47_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission47,LQHtransmission320
LQHtransmission47_to_LQHtransmission720_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission720,LQHtransmission47
LQHtransmission720_to_LQHtransmission186_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission186,LQHtransmission720
LQHtransmission645_to_LQHtransmission162_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission162,LQHtransmission645
LQHtransmission162_to_LQHtransmission249_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission249,LQHtransmission162
LQHtransmission249_to_LQHtransmission23_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission23,LQHtransmission249
LQHtransmission23_to_LQHtransmission761_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission761,LQHtransmission23
LQHtransmission761_to_LQHtransmission522_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission522,LQHtransmission761
LQHtransmission522_to_LQHtransmission541_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission541,LQHtransmission522
LQHtransmission541_to_LQHtransmission261_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission261,LQHtransmission541
LQHtransmission261_to_LQHtransmission297_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission297,LQHtransmission261
